1,1,5.20025
1,2,4.958125
1,3,4.75525
1,4,4.513875
1,5,4.310125
1,6,4.236
1,7,4.204875
1,8,4.25375
1,9,4.42325
1,10,4.708375
1,11,4.94925
1,12,5.08325
1,13,5.192375
1,14,5.158625
1,15,4.84225
1,16,4.68525
1,17,4.637625
1,18,4.692125
1,19,5.03075
1,20,5.64525
1,21,5.7185
1,22,5.526125
1,23,5.326625
1,24,5.35725
1,25,5.244875
1,26,4.876875
1,27,4.669875
1,28,4.566375
1,29,4.4785
1,30,4.502375
1,31,4.622125
1,32,5.118875
1,33,5.606875
1,34,6.001125
1,35,6.09225
1,36,6.1245
1,37,6.101375
1,38,5.9115
1,39,5.682625
1,40,5.4705
1,41,5.401375
1,42,5.5275
1,43,6.027625
1,44,6.46425
1,45,6.327625
1,46,5.85475
1,47,5.538375
1,48,5.6235
1,49,5.4965
1,50,5.2105
1,51,4.993875
1,52,4.88175
1,53,4.831
1,54,4.833
1,55,4.942625
1,56,5.3355
1,57,5.858125
1,58,6.081125
1,59,6.1585
1,60,6.189375
1,61,6.11425
1,62,5.93575
1,63,5.7105
1,64,5.518875
1,65,5.44025
1,66,5.61
1,67,6.03775
1,68,6.45675
1,69,6.36525
1,70,5.96875
1,71,5.642125
1,72,5.646375
1,73,5.4885
1,74,5.19125
1,75,4.980125
1,76,4.863625
1,77,4.752
1,78,4.752875
1,79,4.881625
1,80,5.313625
1,81,5.819125
1,82,6.16225
1,83,6.156625
1,84,6.132375
1,85,6.06275
1,86,5.9115
1,87,5.61675
1,88,5.436
1,89,5.37475
1,90,5.41975
1,91,5.88075
1,92,6.374
1,93,6.232125
1,94,5.812
1,95,5.38825
1,96,5.410875
1,97,5.23855555555556
1,98,4.95611111111111
1,99,4.80266666666667
1,100,4.65188888888889
1,101,4.55533333333333
1,102,4.51033333333333
1,103,4.62533333333333
1,104,5.04766666666667
1,105,5.55288888888889
1,106,5.826
1,107,5.84733333333333
1,108,5.85022222222222
1,109,5.77711111111111
1,110,5.64611111111111
1,111,5.39555555555556
1,112,5.16555555555556
1,113,5.10344444444444
1,114,5.21144444444444
1,115,5.59411111111111
1,116,6.19377777777778
1,117,6.13555555555556
1,118,5.77666666666667
1,119,5.42566666666667
1,120,5.41411111111111
1,121,5.23822222222222
1,122,5.00133333333333
1,123,4.78766666666667
1,124,4.57088888888889
1,125,4.50344444444444
1,126,4.53855555555556
1,127,4.63055555555556
1,128,5.06355555555556
1,129,5.63944444444444
1,130,5.99311111111111
1,131,6.07166666666667
1,132,6.08822222222222
1,133,6.07222222222222
1,134,5.91988888888889
1,135,5.64766666666667
1,136,5.41033333333333
1,137,5.37622222222222
1,138,5.49688888888889
1,139,5.81977777777778
1,140,6.31211111111111
1,141,6.25644444444444
1,142,5.898
1,143,5.55622222222222
1,144,5.59711111111111
1,145,5.55433333333333
1,146,5.28355555555556
1,147,5.02077777777778
1,148,4.70222222222222
1,149,4.56655555555556
1,150,4.51166666666667
1,151,4.51211111111111
1,152,4.681
1,153,5.02166666666667
1,154,5.39811111111111
1,155,5.71066666666667
1,156,5.75211111111111
1,157,5.69088888888889
1,158,5.63133333333333
1,159,5.29788888888889
1,160,5.01488888888889
1,161,4.89644444444444
1,162,5.05722222222222
1,163,5.42666666666667
1,164,6.06211111111111
1,165,6.024
1,166,5.65977777777778
1,167,5.365
1,168,5.40422222222222
2,1,5.93033333333333
2,2,5.67455555555556
2,3,5.45788888888889
2,4,5.11188888888889
2,5,4.89555555555556
2,6,4.76511111111111
2,7,4.72377777777778
2,8,4.79233333333333
2,9,4.92177777777778
2,10,5.06644444444444
2,11,5.23255555555556
2,12,5.31111111111111
2,13,5.37755555555556
2,14,5.36588888888889
2,15,5.14666666666667
2,16,4.96377777777778
2,17,4.81866666666667
2,18,4.88188888888889
2,19,5.04588888888889
2,20,5.50255555555556
2,21,5.87744444444444
2,22,5.97655555555556
2,23,5.89533333333333
2,24,5.94011111111111
2,25,5.69866666666667
2,26,5.39933333333333
2,27,5.14122222222222
2,28,4.99077777777778
2,29,4.94566666666667
2,30,4.98655555555556
2,31,5.15433333333333
2,32,5.66488888888889
2,33,6.03155555555556
2,34,6.34766666666667
2,35,6.34855555555556
2,36,6.34888888888889
2,37,6.30477777777778
2,38,6.25466666666667
2,39,6.05133333333333
2,40,5.82322222222222
2,41,5.75666666666667
2,42,5.82911111111111
2,43,6.07611111111111
2,44,6.48477777777778
2,45,6.62377777777778
2,46,6.58688888888889
2,47,6.40366666666667
2,48,6.40866666666667
2,49,6.24222222222222
2,50,5.871
2,51,5.64866666666667
2,52,5.46833333333333
2,53,5.40411111111111
2,54,5.41877777777778
2,55,5.57722222222222
2,56,6.01733333333333
2,57,6.40644444444444
2,58,6.54477777777778
2,59,6.53633333333333
2,60,6.49244444444444
2,61,6.43711111111111
2,62,6.29266666666667
2,63,6.07066666666667
2,64,5.77977777777778
2,65,5.73544444444444
2,66,5.79788888888889
2,67,6.04511111111111
2,68,6.45833333333333
2,69,6.61966666666667
2,70,6.63011111111111
2,71,6.39688888888889
2,72,6.43655555555556
2,73,6.26933333333333
2,74,5.881
2,75,5.68888888888889
2,76,5.496
2,77,5.41188888888889
2,78,5.42822222222222
2,79,5.58711111111111
2,80,6.01266666666667
2,81,6.31466666666667
2,82,6.51455555555556
2,83,6.53122222222222
2,84,6.42877777777778
2,85,6.35733333333333
2,86,6.16866666666667
2,87,5.91088888888889
2,88,5.74788888888889
2,89,5.66733333333333
2,90,5.78388888888889
2,91,6.01922222222222
2,92,6.46522222222222
2,93,6.62822222222222
2,94,6.546
2,95,6.33222222222222
2,96,6.33566666666667
2,97,6.16822222222222
2,98,5.812
2,99,5.58644444444444
2,100,5.47955555555556
2,101,5.37466666666667
2,102,5.39322222222222
2,103,5.546
2,104,5.98188888888889
2,105,6.34744444444444
2,106,6.494
2,107,6.44255555555556
2,108,6.40777777777778
2,109,6.27933333333333
2,110,6.08066666666667
2,111,5.863
2,112,5.66111111111111
2,113,5.67688888888889
2,114,5.78511111111111
2,115,6.05022222222222
2,116,6.54411111111111
2,117,6.67155555555556
2,118,6.61966666666667
2,119,6.33611111111111
2,120,6.34
2,121,6.04275
2,122,5.662875
2,123,5.423625
2,124,5.221
2,125,5.13025
2,126,5.206625
2,127,5.428125
2,128,5.90975
2,129,6.377
2,130,6.563375
2,131,6.51175
2,132,6.530875
2,133,6.51175
2,134,6.3055
2,135,6.10825
2,136,5.8045
2,137,5.6385
2,138,5.675125
2,139,5.937375
2,140,6.38575
2,141,6.592125
2,142,6.474375
2,143,6.270625
2,144,6.391
2,145,6.25325
2,146,5.959375
2,147,5.62575
2,148,5.351375
2,149,5.156875
2,150,5.10325
2,151,5.106125
2,152,5.236875
2,153,5.452625
2,154,5.712625
2,155,5.874375
2,156,5.861125
2,157,5.848125
2,158,5.8075
2,159,5.4765
2,160,5.256
2,161,5.050875
2,162,5.115
2,163,5.339125
2,164,5.93225
2,165,6.192625
2,166,6.161
2,167,5.966375
2,168,6.029875
3,1,5.92855555555556
3,2,5.57477777777778
3,3,5.369
3,4,5.24322222222222
3,5,5.13855555555556
3,6,5.12022222222222
3,7,5.14455555555556
3,8,5.179
3,9,5.20244444444444
3,10,5.23477777777778
3,11,5.34
3,12,5.42666666666667
3,13,5.48333333333333
3,14,5.53255555555556
3,15,5.31688888888889
3,16,5.20866666666667
3,17,5.16622222222222
3,18,5.18366666666667
3,19,5.28933333333333
3,20,5.45666666666667
3,21,5.57722222222222
3,22,5.59755555555556
3,23,5.636
3,24,5.78166666666667
3,25,5.68088888888889
3,26,5.39277777777778
3,27,5.30822222222222
3,28,5.19011111111111
3,29,5.18955555555556
3,30,5.19988888888889
3,31,5.30922222222222
3,32,5.47522222222222
3,33,5.66766666666667
3,34,5.76855555555556
3,35,5.78166666666667
3,36,5.84622222222222
3,37,5.93911111111111
3,38,5.85766666666667
3,39,5.72833333333333
3,40,5.57566666666667
3,41,5.56055555555556
3,42,5.56044444444444
3,43,5.70533333333333
3,44,5.89933333333333
3,45,5.958
3,46,5.82688888888889
3,47,5.761
3,48,5.88166666666667
3,49,5.76088888888889
3,50,5.47944444444444
3,51,5.304
3,52,5.18377777777778
3,53,5.13688888888889
3,54,5.13533333333333
3,55,5.22277777777778
3,56,5.48166666666667
3,57,5.74222222222222
3,58,5.85344444444444
3,59,5.84922222222222
3,60,5.82355555555556
3,61,5.86877777777778
3,62,5.79622222222222
3,63,5.65888888888889
3,64,5.51944444444444
3,65,5.50588888888889
3,66,5.58455555555556
3,67,5.67022222222222
3,68,5.85633333333333
3,69,5.92911111111111
3,70,5.89688888888889
3,71,5.81211111111111
3,72,5.88888888888889
3,73,5.968625
3,74,5.668125
3,75,5.539125
3,76,5.497375
3,77,5.432875
3,78,5.417625
3,79,5.49575
3,80,5.692375
3,81,5.9795
3,82,6.074625
3,83,6.057625
3,84,5.998625
3,85,5.997625
3,86,6.026375
3,87,5.906875
3,88,5.837125
3,89,5.849125
3,90,5.92
3,91,6.052125
3,92,6.2885
3,93,6.351875
3,94,6.29925
3,95,6.27175
3,96,6.2935
3,97,6.08375
3,98,5.861
3,99,5.618375
3,100,5.523
3,101,5.501
3,102,5.473375
3,103,5.466875
3,104,5.67675
3,105,5.913625
3,106,6.054625
3,107,6.083625
3,108,6.065
3,109,6.030875
3,110,6.046875
3,111,5.964375
3,112,5.868375
3,113,5.845625
3,114,5.893
3,115,6.000625
3,116,6.21975
3,117,6.283
3,118,6.24575
3,119,6.168875
3,120,6.2665
3,121,6.21866666666667
3,122,5.95844444444444
3,123,5.72911111111111
3,124,5.62777777777778
3,125,5.56233333333333
3,126,5.58144444444444
3,127,5.60044444444444
3,128,5.78155555555556
3,129,6.04988888888889
3,130,6.21044444444444
3,131,6.29566666666667
3,132,6.41222222222222
3,133,6.41166666666667
