2015,onshore,187.408064234597
2016,onshore,186.185837728719
2017,onshore,184.963611222841
2018,onshore,183.741384716964
2019,onshore,182.519158211086
2020,onshore,181.296931705208
2021,onshore,180.685818452269
2022,onshore,180.07470519933
2023,onshore,179.463591946391
2024,onshore,178.852478693452
2025,onshore,178.241365440514
2026,onshore,177.630252187575
2027,onshore,177.019138934636
2028,onshore,176.408025681697
2029,onshore,175.796912428758
2030,onshore,175.185799175819
2031,onshore,174.778390340526
2032,onshore,174.370981505234
2033,onshore,173.963572669941
2034,onshore,173.556163834649
2035,onshore,173.148754999356
2036,onshore,172.741346164063
2037,onshore,172.333937328771
2038,onshore,171.926528493478
2039,onshore,171.519119658186
2040,onshore,171.111710822893
2041,onshore,171.111710822893
2042,onshore,171.111710822893
2043,onshore,171.111710822893
2044,onshore,171.111710822893
2045,onshore,171.111710822893
2046,onshore,171.111710822893
2047,onshore,171.111710822893
2048,onshore,171.111710822893
2049,onshore,171.111710822893
2050,onshore,171.111710822893
2015,PV,117.252212071199
2016,PV,112.277875801512
2017,PV,107.303539531825
2018,PV,102.329203262138
2019,PV,97.3548669924504
2020,PV,92.3805307227632
2021,PV,90.7816369217923
2022,PV,89.1827431208214
2023,PV,87.5838493198505
2024,PV,85.9849555188796
2025,PV,84.3860617179087
2026,PV,82.7871679169378
2027,PV,81.1882741159669
2028,PV,79.589380314996
2029,PV,77.9904865140251
2030,PV,76.3915927130542
2031,PV,75.680973245956
2032,PV,74.9703537788578
2033,PV,74.2597343117596
2034,PV,73.5491148446614
2035,PV,72.8384953775632
2036,PV,72.1278759104651
2037,PV,71.4172564433669
2038,PV,70.7066369762687
2039,PV,69.9960175091705
2040,PV,69.2853980420724
2041,PV,69.2853980420724
2042,PV,69.2853980420724
2043,PV,69.2853980420724
2044,PV,69.2853980420724
2045,PV,69.2853980420724
2046,PV,69.2853980420724
2047,PV,69.2853980420724
2048,PV,69.2853980420724
2049,PV,69.2853980420724
2050,PV,69.2853980420724
2015,coal,137.356512898198
2016,coal,137.356512898198
2017,coal,137.356512898198
2018,coal,137.356512898198
2019,coal,137.356512898198
2020,coal,137.356512898198
2021,coal,137.356512898198
2022,coal,137.356512898198
2023,coal,137.356512898198
2024,coal,137.356512898198
2025,coal,137.356512898198
2026,coal,137.356512898198
2027,coal,137.356512898198
2028,coal,137.356512898198
2029,coal,137.356512898198
2030,coal,137.356512898198
2031,coal,137.356512898198
2032,coal,137.356512898198
2033,coal,137.356512898198
2034,coal,137.356512898198
2035,coal,137.356512898198
2036,coal,137.356512898198
2037,coal,137.356512898198
2038,coal,137.356512898198
2039,coal,137.356512898198
2040,coal,137.356512898198
2041,coal,137.356512898198
2042,coal,137.356512898198
2043,coal,137.356512898198
2044,coal,137.356512898198
2045,coal,137.356512898198
2046,coal,137.356512898198
2047,coal,137.356512898198
2048,coal,137.356512898198
2049,coal,137.356512898198
2050,coal,137.356512898198
2015,CCGT,82.5872845180935
2016,CCGT,82.5872845180935
2017,CCGT,82.5872845180935
2018,CCGT,82.5872845180935
2019,CCGT,82.5872845180935
2020,CCGT,82.5872845180935
2021,CCGT,82.5872845180935
2022,CCGT,82.5872845180935
2023,CCGT,82.5872845180935
2024,CCGT,82.5872845180935
2025,CCGT,82.5872845180935
2026,CCGT,82.5872845180935
2027,CCGT,82.5872845180935
2028,CCGT,82.5872845180935
2029,CCGT,82.5872845180935
2030,CCGT,82.5872845180935
2031,CCGT,82.5872845180935
2032,CCGT,82.5872845180935
2033,CCGT,82.5872845180935
2034,CCGT,82.5872845180935
2035,CCGT,82.5872845180935
2036,CCGT,82.5872845180935
2037,CCGT,82.5872845180935
2038,CCGT,82.5872845180935
2039,CCGT,82.5872845180935
2040,CCGT,82.5872845180935
2041,CCGT,82.5872845180935
2042,CCGT,82.5872845180935
2043,CCGT,82.5872845180935
2044,CCGT,82.5872845180935
2045,CCGT,82.5872845180935
2046,CCGT,82.5872845180935
2047,CCGT,82.5872845180935
2048,CCGT,82.5872845180935
2049,CCGT,82.5872845180935
2050,CCGT,82.5872845180935
2015,TAC,41.2936422590468
2016,TAC,41.2936422590468
2017,TAC,41.2936422590468
2018,TAC,41.2936422590468
2019,TAC,41.2936422590468
2020,TAC,41.2936422590468
2021,TAC,41.2936422590468
2022,TAC,41.2936422590468
2023,TAC,41.2936422590468
2024,TAC,41.2936422590468
2025,TAC,41.2936422590468
2026,TAC,41.2936422590468
2027,TAC,41.2936422590468
2028,TAC,41.2936422590468
2029,TAC,41.2936422590468
2030,TAC,41.2936422590468
2031,TAC,41.2936422590468
2032,TAC,41.2936422590468
2033,TAC,41.2936422590468
2034,TAC,41.2936422590468
2035,TAC,41.2936422590468
2036,TAC,41.2936422590468
2037,TAC,41.2936422590468
2038,TAC,41.2936422590468
2039,TAC,41.2936422590468
2040,TAC,41.2936422590468
2041,TAC,41.2936422590468
2042,TAC,41.2936422590468
2043,TAC,41.2936422590468
2044,TAC,41.2936422590468
2045,TAC,41.2936422590468
2046,TAC,41.2936422590468
2047,TAC,41.2936422590468
2048,TAC,41.2936422590468
2049,TAC,41.2936422590468
2050,TAC,41.2936422590468
2015,river,315.112000178218
2016,river,315.112000178218
2017,river,315.112000178218
2018,river,315.112000178218
2019,river,315.112000178218
2020,river,315.112000178218
2021,river,315.112000178218
2022,river,315.112000178218
2023,river,315.112000178218
2024,river,315.112000178218
2025,river,315.112000178218
2026,river,315.112000178218
2027,river,315.112000178218
2028,river,315.112000178218
2029,river,315.112000178218
2030,river,315.112000178218
2031,river,315.112000178218
