onshore,1,1,0.30020771837761
onshore,1,2,0.291106373674429
onshore,1,3,0.285640100579425
onshore,1,4,0.282387668087898
onshore,1,5,0.276976057723844
onshore,1,6,0.278383623045807
onshore,1,7,0.282442330818848
onshore,1,8,0.280255821580846
onshore,1,9,0.283631245217011
onshore,1,10,0.279176232644583
onshore,1,11,0.276046791297693
onshore,1,12,0.270990488684815
onshore,1,13,0.282469662184323
onshore,1,14,0.295889362632557
onshore,1,15,0.302763201049524
onshore,1,16,0.306767246091615
onshore,1,17,0.300276046791298
onshore,1,18,0.294714113917131
onshore,1,19,0.301273641631136
onshore,1,20,0.318191756860173
onshore,1,21,0.327552749535367
onshore,1,22,0.327990051382967
onshore,1,23,0.325270580518203
onshore,1,24,0.316784191538209
onshore,1,25,0.301943260085274
onshore,1,26,0.297187602492621
onshore,1,27,0.289712474035203
onshore,1,28,0.28155406144091
onshore,1,29,0.275226850333443
onshore,1,30,0.265893189023724
onshore,1,31,0.260577238438832
onshore,1,32,0.252979118836777
onshore,1,33,0.253881053897453
onshore,1,34,0.245435661965672
onshore,1,35,0.235924346780365
onshore,1,36,0.223037607958894
onshore,1,37,0.227178309828359
onshore,1,38,0.236047337925003
onshore,1,39,0.24270252541817
onshore,1,40,0.243003170438395
onshore,1,41,0.238069858970154
onshore,1,42,0.237400240516016
onshore,1,43,0.237577894391604
onshore,1,44,0.235815021318465
onshore,1,45,0.242114901060457
onshore,1,46,0.238739477424292
onshore,1,47,0.245066688531759
onshore,1,48,0.246255602929922
onshore,1,49,0.244123756422871
onshore,1,50,0.239532087023068
onshore,1,51,0.237454903246966
onshore,1,52,0.242046572646769
onshore,1,53,0.241937247184869
onshore,1,54,0.242360883349732
onshore,1,55,0.249234721766699
onshore,1,56,0.259046681972231
onshore,1,57,0.256778178637805
onshore,1,58,0.244875368973434
onshore,1,59,0.237099595495791
onshore,1,60,0.235063408767902
onshore,1,61,0.234803760795889
onshore,1,62,0.24237454903247
onshore,1,63,0.250573958674975
onshore,1,64,0.252459822892752
onshore,1,65,0.247130206625123
onshore,1,66,0.244889034656171
onshore,1,67,0.238438832404067
onshore,1,68,0.244971028752596
onshore,1,69,0.248360118071499
onshore,1,70,0.254400349841478
onshore,1,71,0.25653219634853
onshore,1,72,0.258910025144856
onshore,1,73,0.263255712255384
onshore,1,74,0.260126270908495
onshore,1,75,0.259511315185307
onshore,1,76,0.262326445829234
onshore,1,77,0.262189789001859
onshore,1,78,0.254892314420028
onshore,1,79,0.249467038373237
onshore,1,80,0.260303924784082
onshore,1,81,0.280009839291571
onshore,1,82,0.286091068109763
onshore,1,83,0.283439925658686
onshore,1,84,0.270662512299114
onshore,1,85,0.27436591232098
onshore,1,86,0.285968076965125
onshore,1,87,0.28978080244889
onshore,1,88,0.286501038591888
onshore,1,89,0.273860282059692
onshore,1,90,0.257803104843118
onshore,1,91,0.262627090849459
onshore,1,92,0.276265442221493
onshore,1,93,0.289712474035203
onshore,1,94,0.293087897671368
onshore,1,95,0.293976167049306
onshore,1,96,0.288113589154914
onshore,1,97,0.278233300535695
onshore,1,98,0.281585948033964
onshore,1,99,0.289020079443169
onshore,1,100,0.299041580117343
onshore,1,101,0.305661844199069
onshore,1,102,0.309597560827472
onshore,1,103,0.313581866550053
onshore,1,104,0.318489365062012
onshore,1,105,0.334317262490434
onshore,1,106,0.340342310168483
onshore,1,107,0.344144406787896
onshore,1,108,0.343719252213841
onshore,1,109,0.349707858071256
onshore,1,110,0.365037717284356
onshore,1,111,0.381509420210634
onshore,1,112,0.384570533143836
onshore,1,113,0.379031376407565
onshore,1,114,0.374901303402451
onshore,1,115,0.375545108900307
onshore,1,116,0.389672388032506
onshore,1,117,0.404079054456227
onshore,1,118,0.418412837238682
onshore,1,119,0.424729419481797
onshore,1,120,0.426915928719799
onshore,1,121,0.433305394604181
onshore,1,122,0.440047131421352
onshore,1,123,0.452109374050994
onshore,1,124,0.44909685021197
onshore,1,125,0.464961189461025
onshore,1,126,0.481517923302115
onshore,1,127,0.484554741688228
onshore,1,128,0.491891694909078
onshore,1,129,0.500078957278039
onshore,1,130,0.484238912576072
onshore,1,131,0.469710773416907
onshore,1,132,0.458826816321077
onshore,1,133,0.457770003522709
onshore,1,134,0.459664978195644
onshore,1,135,0.456591717988897
onshore,1,136,0.451429126732505
onshore,1,137,0.444031437143933
onshore,1,138,0.424425737643186
onshore,1,139,0.413930493300779
onshore,1,140,0.40534237090485
onshore,1,141,0.402038312500759
onshore,1,142,0.392526997315453
onshore,1,143,0.381995311152412
onshore,1,144,0.367127048334001
onshore,1,145,0.36360433900611
onshore,1,146,0.364649004530933
onshore,1,147,0.360992675194053
onshore,1,148,0.357737205884139
onshore,1,149,0.358891196870862
onshore,1,150,0.352295227336224
onshore,1,151,0.349331292591378
onshore,1,152,0.347739999757055
onshore,1,153,0.361296357032664
onshore,1,154,0.361247767938486
onshore,1,155,0.361660775238998
onshore,1,156,0.365924468253101
onshore,1,157,0.387133607861715
onshore,1,158,0.410189133049087
onshore,1,159,0.432394349088347
onshore,1,160,0.442245787932898
onshore,1,161,0.430718025339213
onshore,1,162,0.416651482574736
onshore,1,163,0.403253039855204
onshore,1,164,0.40812409654653
onshore,1,165,0.405561021828651
onshore,1,166,0.393438042831287
onshore,1,167,0.381132854730756
onshore,1,168,0.362037340718876
onshore,2,1,0.368327465414844
onshore,2,2,0.358512038123689
onshore,2,3,0.348435814455232
onshore,2,4,0.337079317661842
onshore,2,5,0.328935358061572
onshore,2,6,0.321526370070059
onshore,2,7,0.313619498085518
onshore,2,8,0.305356994677383
onshore,2,9,0.305534810389179
onshore,2,10,0.293075856182652
onshore,2,11,0.292826914186137
onshore,2,12,0.300627096743602
onshore,2,13,0.31076259231599
onshore,2,14,0.321633059497137
onshore,2,15,0.324335858316441
onshore,2,16,0.323790556800266
onshore,2,17,0.319985300567825
onshore,2,18,0.320009009329398
onshore,2,19,0.313441682373721
onshore,2,20,0.307040316749055
onshore,2,21,0.309897222518582
onshore,2,22,0.321502661308487
onshore,2,23,0.334329101319393
onshore,2,24,0.340090330381592
onshore,2,25,0.341038680844506
onshore,2,26,0.330251194328864
onshore,2,27,0.315705869103927
onshore,2,28,0.3061275294285
onshore,2,29,0.29781760849722
onshore,2,30,0.276918335170762
onshore,2,31,0.258710006282822
onshore,2,32,0.246571120357528
onshore,2,33,0.238972462273433
onshore,2,34,0.219353462071909
onshore,2,35,0.211944474080396
onshore,2,36,0.225162108657254
onshore,2,37,0.239304384935453
onshore,2,38,0.252166388088718
onshore,2,39,0.254667662434653
onshore,2,40,0.256765887833849
onshore,2,41,0.258627025617317
onshore,2,42,0.254987730715886
onshore,2,43,0.244105409153953
onshore,2,44,0.227912324999704
onshore,2,45,0.211790367130173
onshore,2,46,0.218571072940005
onshore,2,47,0.245824294367984
onshore,2,48,0.261590620813922
onshore,2,49,0.272828573799448
onshore,2,50,0.270208755645649
onshore,2,51,0.263617719928399
onshore,2,52,0.262693078227059
onshore,2,53,0.255616012897566
onshore,2,54,0.248941996514812
onshore,2,55,0.244223952961817
onshore,2,56,0.244259516104176
onshore,2,57,0.246855625496402
onshore,2,58,0.219495714641346
onshore,2,59,0.194174757281553
onshore,2,60,0.201394075180483
onshore,2,61,0.220254395011677
onshore,2,62,0.230543997534289
onshore,2,63,0.234029185485496
onshore,2,64,0.234858992140546
onshore,2,65,0.236980926301315
onshore,2,66,0.239150277985229
onshore,2,67,0.233946204819991
onshore,2,68,0.23401733110471
onshore,2,69,0.233448320826962
onshore,2,70,0.243690505826428
onshore,2,71,0.256706615929917
onshore,2,72,0.258461064286307
onshore,2,73,0.259433123510793
onshore,2,74,0.260784522920445
onshore,2,75,0.254620244911507
onshore,2,76,0.245871711891129
onshore,2,77,0.241343338430717
onshore,2,78,0.242149436324194
onshore,2,79,0.243714214588001
onshore,2,80,0.244792963239565
onshore,2,81,0.240821745676115
onshore,2,82,0.209099422691656
onshore,2,83,0.185995234538924
onshore,2,84,0.196344108965468
onshore,2,85,0.214670981661273
onshore,2,86,0.231812416278436
onshore,2,87,0.243074078025534
onshore,2,88,0.255094420142964
onshore,2,89,0.270706639638678
onshore,2,90,0.274251099493818
onshore,2,91,0.268584705477909
onshore,2,92,0.26341619545503
onshore,2,93,0.263475467358962
onshore,2,94,0.274179973209099
onshore,2,95,0.281114785969155
onshore,2,96,0.286686344938772
onshore,2,97,0.290373057363349
onshore,2,98,0.287824365494268
onshore,2,99,0.27669310193582
onshore,2,100,0.276254489846723
onshore,2,101,0.274618585298197
onshore,2,102,0.275341702526169
onshore,2,103,0.283841293550031
onshore,2,104,0.285441634956198
onshore,2,105,0.280486503787475
onshore,2,106,0.251395853337601
onshore,2,107,0.220645589577628
onshore,2,108,0.22262527116896
onshore,2,109,0.228113849473073
onshore,2,110,0.232547387887194
onshore,2,111,0.230129094206764
onshore,2,112,0.221676920706047
onshore,2,113,0.211671823322309
onshore,2,114,0.201844541650367
onshore,2,115,0.185509204926681
onshore,2,116,0.176049409059118
onshore,2,117,0.17657100181372
onshore,2,118,0.18028142299987
onshore,2,119,0.185129864741515
onshore,2,120,0.183529523335349
onshore,2,121,0.191360823642377
onshore,2,122,0.179598314307052
onshore,2,123,0.177624559906113
